2224. 	b	4.18	0	52	-80	-30	24.96	-5.6	-9.6	27.04	-74.4	-20.4
2225. 	W	80.379	1	-92	-94	-34	-59.8	-34.78	-7.48	-32.2	-59.22	-26.52
2226. 	b	4.18	0	10	-76	24	5.2	-19.76	10.8	4.8	-56.24	13.2
2227. 	b	4.18	0	-4	-86	-36	-4	-33.54	-34.2	-0	-52.46	-1.8
2228. 	b	4.18	0	30	-26	-56	23.7	-4.16	-15.68	6.3	-21.84	-40.32
2229. 	b	4.18	0	4	-48	-10	1.68	-24	-9.2	2.32	-24	-0.8
2230. 	b	4.18	0	100	-22	90	82	-10.56	16.2	18	-11.44	73.8
2231. 	b	4.18	0	58	-68	-44	32.48	-38.76	-30.8	25.52	-29.24	-13.2
2232. 	b	4.18	0	-16	0	84	-4.48	0	52.92	-11.52	0	31.08
2233. 	b	4.18	0	64	-4	-64	55.68	-2.84	-17.92	8.32	-1.16	-46.08
2234. 	b	4.18	0	12	14	40	6.72	11.76	4.4	5.28	2.24	35.6
2235. 	Z	91.187	1	-44	-38	26	-35.2	-11.78	8.58	-8.8	-26.22	17.42
2236. 	b	4.18	0	74	42	-44	59.94	25.2	-18.92	14.06	16.8	-25.08
2237. 	b	4.18	0	12	68	-78	4.68	2.72	-65.52	7.32	65.28	-12.48
2238. 	b	4.18	0	60	-38	-34	9	-24.7	-32.98	51	-13.3	-1.02
2239. 	b	4.18	0	62	20	-14	54.56	3.2	-9.94	7.44	16.8	-4.06
2240. 	b	4.18	0	-22	-92	68	-7.26	-39.56	46.24	-14.74	-52.44	21.76
2241. 	W	80.379	1	-70	30	94	-46.9	12.9	73.32	-23.1	17.1	20.68
2242. 	b	4.18	0	76	-68	42	7.6	-49.64	11.76	68.4	-18.36	30.24
2243. 	b	4.18	0	-34	-14	36	-7.82	-3.64	28.44	-26.18	-10.36	7.56
2244. 	b	4.18	0	34	-14	56	24.48	-2.52	26.32	9.52	-11.48	29.68
2245. 	W	80.379	1	-80	46	-44	-27.2	13.34	-9.24	-52.8	32.66	-34.76
2246. 	Tau	1.777	0	-54	-48	58	-36.18	-17.76	54.52	-17.82	-30.24	3.48
2247. 	b	4.18	0	44	-64	-6	4.4	-24.32	-2.22	39.6	-39.68	-3.78
2248. 	b	4.18	0	-32	-42	-58	-21.12	-23.94	-2.9	-10.88	-18.06	-55.1
2249. 	b	4.18	0	34	-26	88	17.68	-13.52	19.36	16.32	-12.48	68.64
2250. 	W	80.379	1	-80	-24	-26	-51.2	-18	-4.68	-28.8	-6	-21.32
2251. 	b	4.18	0	32	14	-90	24.64	13.72	-74.7	7.36	0.28	-15.3
2252. 	b	4.18	0	4	4	-56	0.64	0.52	-10.64	3.36	3.48	-45.36
2253. 	b	4.18	0	28	50	-64	17.92	34	-47.36	10.08	16	-16.64
2254. 	b	4.18	0	54	96	66	43.2	47.04	2.64	10.8	48.96	63.36
2255. 	W	80.379	1	-68	-74	-62	-12.92	-69.56	-58.28	-55.08	-4.44	-3.72
2256. 	b	4.18	0	28	36	48	14.56	28.08	31.2	13.44	7.92	16.8
2257. 	b	4.18	0	60	-2	-92	37.2	-0.66	-33.12	22.8	-1.34	-58.88
2258. 	W	80.379	1	-62	88	88	-16.74	36.96	69.52	-45.26	51.04	18.48
2259. 	b	4.18	0	4	56	30	0.56	11.2	10.5	3.44	44.8	19.5
2260. 	b	4.18	0	24	-34	-28	22.08	-18.36	-22.4	1.92	-15.64	-5.6
2261. 	Tau	1.777	0	-46	-16	58	-41.4	-2.72	36.54	-4.6	-13.28	21.46
2262. 	W	80.379	1	-72	-60	-30	-7.92	-22.2	-19.5	-64.08	-37.8	-10.5
2263. 	b	4.18	0	84	8	60	78.96	7.68	52.8	5.04	0.32	7.2
2264. 	b	4.18	0	80	-66	26	47.2	-51.48	3.12	32.8	-14.52	22.88
2265. 	W	80.379	1	-78	-26	30	-69.42	-4.42	14.7	-8.58	-21.58	15.3
2266. 	b	4.18	0	88	92	76	84.48	60.72	20.52	3.52	31.28	55.48
2267. 	b	4.18	0	18	56	-76	1.62	42.56	-51.68	16.38	13.44	-24.32
2268. 	b	4.18	0	78	-66	-2	64.74	-56.1	-0.02	13.26	-9.9	-1.98
2269. 	b	4.18	0	92	32	-46	86.48	13.44	-23	5.52	18.56	-23
2270. 	W	80.379	1	-82	52	36	-56.58	48.36	26.28	-25.42	3.64	9.72
2271. 	b	4.18	0	66	70	-98	9.9	63	-76.44	56.1	7	-21.56
2272. 	b	4.18	0	88	-16	0	65.12	-11.2	0	22.88	-4.8	0
2273. 	b	4.18	0	38	86	46	23.18	42.14	5.06	14.82	43.86	40.94
2274. 	W	80.379	1	-70	80	56	-7.7	69.6	26.32	-62.3	10.4	29.68
2275. 	b	4.18	0	48	40	-52	37.92	0.8	-35.88	10.08	39.2	-16.12
2276. 	b	4.18	0	22	-2	-78	18.7	-1.64	-60.06	3.3	-0.36	-17.94
2277. 	W	80.379	1	-78	74	-6	-25.74	37	-3.48	-52.26	37	-2.52
2278. 	b	4.18	0	58	-96	38	50.46	-7.68	16.34	7.54	-88.32	21.66
2279. 	b	4.18	0	70	64	54	10.5	64	30.78	59.5	0	23.22
2280. 	b	4.18	0	-34	0	16	-13.26	0	7.52	-20.74	0	8.48
2281. 	b	4.18	0	74	-84	-14	43.66	-73.92	-6.44	30.34	-10.08	-7.56
2282. 	W	80.379	1	-70	100	14	-39.9	7	1.4	-30.1	93	12.6
2283. 	b	4.18	0	-22	32	-6	-7.48	4.48	-4.68	-14.52	27.52	-1.32
2284. 	b	4.18	0	18	76	-8	17.46	72.96	-5.84	0.54	3.04	-2.16
2285. 	b	4.18	0	14	-86	-80	3.08	-23.22	-68	10.92	-62.78	-12
2286. 	b	4.18	0	-32	-72	56	-21.44	-68.4	2.8	-10.56	-3.6	53.2
2287. 	b	4.18	0	94	92	46	63.92	5.52	1.84	30.08	86.48	44.16
2288. 	Tau	1.777	0	-56	-46	70	-47.04	-36.34	43.4	-8.96	-9.66	26.6
2289. 	b	4.18	0	34	90	-90	12.92	63.9	-15.3	21.08	26.1	-74.7
2290. 	b	4.18	0	36	-88	-92	5.4	-6.16	-90.16	30.6	-81.84	-1.84
2291. 	b	4.18	0	68	58	24	27.88	0.58	1.2	40.12	57.42	22.8
2292. 	b	4.18	0	-24	42	-66	-18.48	23.94	-27.06	-5.52	18.06	-38.94
2293. 	W	80.379	1	-70	-86	96	-21.7	-6.02	24.96	-48.3	-79.98	71.04
2294. 	b	4.18	0	-18	-98	-90	-12.6	-76.44	-49.5	-5.4	-21.56	-40.5
2295. 	b	4.18	0	54	14	-18	5.94	12.88	-12.24	48.06	1.12	-5.76
2296. 	b	4.18	0	-38	-86	-48	-23.56	-45.58	-25.92	-14.44	-40.42	-22.08
2297. 	b	4.18	0	40	56	10	10.4	33.04	3.2	29.6	22.96	6.8
2298. 	W	80.379	1	-78	84	36	-39.78	15.12	9.72	-38.22	68.88	26.28
2299. 	b	4.18	0	24	6	8	15.36	3.3	0.16	8.64	2.7	7.84
2300. 	Tau	1.777	0	-48	18	-36	-17.76	2.52	-10.08	-30.24	15.48	-25.92
2301. 	b	4.18	0	2	-64	-46	0.96	-15.36	-45.54	1.04	-48.64	-0.46
2302. 	b	4.18	0	28	10	-96	8.12	3.4	-22.08	19.88	6.6	-73.92
2303. 	b	4.18	0	-26	-72	-44	-22.62	-4.32	-5.28	-3.38	-67.68	-38.72
2304. 	b	4.18	0	-4	-52	98	-0.32	-50.96	60.76	-3.68	-1.04	37.24
2305. 	Z	91.187	1	-42	-32	-54	-30.24	-16.96	-30.78	-11.76	-15.04	-23.22
2306. 	b	4.18	0	74	-88	-76	45.88	-84.48	-3.04	28.12	-3.52	-72.96
2307. 	W	80.379	1	-84	96	24	-38.64	14.4	17.76	-45.36	81.6	6.24
2308. 	b	4.18	0	44	6	14	40.04	2.76	14	3.96	3.24	0
2309. 	b	4.18	0	24	92	-92	6.24	81.88	-83.72	17.76	10.12	-8.28
2310. 	b	4.18	0	-8	-70	48	-1.76	-3.5	38.4	-6.24	-66.5	9.6
2311. 	b	4.18	0	82	-8	100	7.38	-0.32	50	74.62	-7.68	50
2312. 	Tau	1.777	0	-48	78	82	-32.64	20.28	71.34	-15.36	57.72	10.66
2313. 	Tau	1.777	0	-56	-90	60	-16.8	-53.1	36.6	-39.2	-36.9	23.4
2314. 	W	80.379	1	-82	-92	0	-21.32	-80.96	0	-60.68	-11.04	0
2315. 	b	4.18	0	36	-48	74	35.28	-19.68	25.16	0.72	-28.32	48.84
2316. 	Z	91.187	1	-40	18	22	-29.6	12.6	0.44	-10.4	5.4	21.56
2317. 	Tau	1.777	0	-48	76	-48	-24.96	27.36	-13.44	-23.04	48.64	-34.56
2318. 	b	4.18	0	96	-18	-32	62.4	-17.64	-2.56	33.6	-0.36	-29.44
2319. 	b	4.18	0	48	40	-96	30.24	22.4	-69.12	17.76	17.6	-26.88
2320. 	b	4.18	0	4	-28	-44	1.76	-16.8	-18.48	2.24	-11.2	-25.52
2321. 	b	4.18	0	30	96	-84	9.3	15.36	-18.48	20.7	80.64	-65.52
2322. 	b	4.18	0	26	12	44	11.7	11.88	11	14.3	0.12	33
2323. 	b	4.18	0	-12	20	-16	-11.04	9.8	-14.72	-0.96	10.2	-1.28
2324. 	b	4.18	0	-38	-68	-56	-29.26	-25.16	-6.72	-8.74	-42.84	-49.28
2325. 	b	4.18	0	-10	98	-50	-7.7	61.74	-17	-2.3	36.26	-33
2326. 	b	4.18	0	84	-2	84	18.48	-1.4	49.56	65.52	-0.6	34.44
2327. 	b	4.18	0	54	-26	-76	40.5	-22.36	-46.36	13.5	-3.64	-29.64
2328. 	b	4.18	0	54	26	-32	33.48	23.4	-23.36	20.52	2.6	-8.64
2329. 	Tau	1.777	0	-56	40	18	-41.44	20.4	17.46	-14.56	19.6	0.54
2330. 	b	4.18	0	50	72	22	11.5	53.28	11.44	38.5	18.72	10.56
2331. 	b	4.18	0	24	80	46	23.28	24.8	5.98	0.72	55.2	40.02
2332. 	b	4.18	0	48	2	94	15.84	0.74	86.48	32.16	1.26	7.52
2333. 	Tau	1.777	0	-54	48	4	-33.48	17.28	3.72	-20.52	30.72	0.28
2334. 	b	4.18	0	94	-38	-74	89.3	-23.18	-65.12	4.7	-14.82	-8.88
2335. 	b	4.18	0	-34	-26	84	-1.02	-15.34	46.2	-32.98	-10.66	37.8
2336. 	b	4.18	0	24	-28	86	15.84	-5.88	79.12	8.16	-22.12	6.88
2337. 	b	4.18	0	90	22	76	59.4	1.54	10.64	30.6	20.46	65.36
2338. 	W	80.379	1	-94	18	10	-58.28	5.76	7.5	-35.72	12.24	2.5
2339. 	b	4.18	0	32	-58	84	15.68	-40.6	68.04	16.32	-17.4	15.96
2340. 	b	4.18	0	32	-86	-72	16.64	-65.36	-40.32	15.36	-20.64	-31.68
2341. 	b	4.18	0	24	-36	50	1.2	-11.16	47.5	22.8	-24.84	2.5
2342. 	b	4.18	0	-2	40	62	-0.46	8	52.08	-1.54	32	9.92
2343. 	b	4.18	0	4	52	12	0.84	33.8	3.6	3.16	18.2	8.4
2344. 	W	80.379	1	-90	-38	90	-83.7	-27.36	11.7	-6.3	-10.64	78.3
2345. 	Tau	1.777	0	-54	-60	68	-52.92	-3.6	20.4	-1.08	-56.4	47.6
2346. 	W	80.379	1	-58	30	-40	-58	12.3	-2.4	-0	17.7	-37.6
2347. 	b	4.18	0	86	44	-74	30.96	10.12	-41.44	55.04	33.88	-32.56
2348. 	b	4.18	0	96	-88	-40	22.08	-79.2	-13.6	73.92	-8.8	-26.4
2349. 	b	4.18	0	100	-18	-88	99	-16.92	-66	1	-1.08	-22
2350. 	b	4.18	0	-28	-54	12	-15.4	-3.24	6.84	-12.6	-50.76	5.16
2351. 	Tau	1.777	0	-54	80	-32	-42.66	18.4	-29.76	-11.34	61.6	-2.24
2352. 	b	4.18	0	98	88	50	7.84	61.6	24	90.16	26.4	26
2353. 	b	4.18	0	10	-88	14	3.4	-33.44	3.64	6.6	-54.56	10.36
2354. 	b	4.18	0	58	-54	86	55.68	-28.62	61.92	2.32	-25.38	24.08
2355. 	W	80.379	1	-84	40	-4	-43.68	26	-1.84	-40.32	14	-2.16
2356. 	b	4.18	0	-32	-24	-48	-15.36	-0.96	-2.88	-16.64	-23.04	-45.12
2357. 	b	4.18	0	92	6	44	34.96	4.74	41.8	57.04	1.26	2.2
2358. 	b	4.18	0	4	30	-8	1.4	16.5	-3.92	2.6	13.5	-4.08
2359. 	b	4.18	0	-4	-92	-88	-0.96	-35.88	-70.4	-3.04	-56.12	-17.6
2360. 	b	4.18	0	-24	58	90	-7.68	41.76	47.7	-16.32	16.24	42.3
2361. 	b	4.18	0	-30	10	-2	-25.2	4.6	-0.78	-4.8	5.4	-1.22
2362. 	Tau	1.777	0	-52	-22	60	-40.56	-3.96	53.4	-11.44	-18.04	6.6
2363. 	b	4.18	0	-36	44	6	-24.84	16.72	5.88	-11.16	27.28	0.12
2364. 	b	4.18	0	68	-8	-22	32.64	-5.2	-9.02	35.36	-2.8	-12.98
2365. 	b	4.18	0	56	-64	78	22.4	-58.24	45.24	33.6	-5.76	32.76
2366. 	b	4.18	0	38	-24	96	14.82	-12.96	21.12	23.18	-11.04	74.88
2367. 	b	4.18	0	-4	30	-18	-0.88	14.4	-1.26	-3.12	15.6	-16.74
2368. 	b	4.18	0	-20	82	16	-6.2	25.42	8.32	-13.8	56.58	7.68
2369. 	b	4.18	0	-22	8	-56	-5.28	6.96	-42.56	-16.72	1.04	-13.44
2370. 	Tau	1.777	0	-56	-4	-86	-52.08	-1.84	-22.36	-3.92	-2.16	-63.64
2371. 	b	4.18	0	-38	-38	4	-1.52	-30.02	1.64	-36.48	-7.98	2.36
2372. 	Tau	1.777	0	-52	74	52	-24.44	33.3	30.68	-27.56	40.7	21.32
2373. 	b	4.18	0	86	-8	-48	55.04	-0.08	-0.96	30.96	-7.92	-47.04
2374. 	W	80.379	1	-92	58	-18	-53.36	35.96	-15.84	-38.64	22.04	-2.16
2375. 	b	4.18	0	-6	-10	18	-0.48	-9.2	2.7	-5.52	-0.8	15.3
2376. 	b	4.18	0	28	-98	-96	21.84	-32.34	-72	6.16	-65.66	-24
2377. 	b	4.18	0	16	24	76	15.52	13.68	61.56	0.48	10.32	14.44
2378. 	W	80.379	1	-84	84	-70	-50.4	63	-53.2	-33.6	21	-16.8
2379. 	b	4.18	0	56	-34	50	51.52	-28.56	5.5	4.48	-5.44	44.5
2380. 	b	4.18	0	94	14	62	34.78	2.66	33.48	59.22	11.34	28.52
2381. 	b	4.18	0	20	50	52	19.2	33.5	5.2	0.8	16.5	46.8
2382. 	b	4.18	0	84	68	-78	52.92	59.16	-74.88	31.08	8.84	-3.12
2383. 	b	4.18	0	-26	-62	8	-7.8	-19.22	0.8	-18.2	-42.78	7.2
2384. 	b	4.18	0	92	34	-80	80.96	7.14	-30.4	11.04	26.86	-49.6
2385. 	b	4.18	0	26	74	92	17.94	18.5	54.28	8.06	55.5	37.72
2386. 	Z	91.187	1	-40	-38	-80	-4	-31.16	-72	-36	-6.84	-8
2387. 	b	4.18	0	76	-58	-24	60.04	-17.4	-19.2	15.96	-40.6	-4.8
2388. 	b	4.18	0	38	-50	18	2.66	-0.5	5.76	35.34	-49.5	12.24
2389. 	W	80.379	1	-80	64	80	-4.8	1.92	4	-75.2	62.08	76
2390. 	b	4.18	0	58	-40	60	26.1	-33.2	21.6	31.9	-6.8	38.4
2391. 	W	80.379	1	-86	-98	-36	-53.32	-50.96	-35.28	-32.68	-47.04	-0.72
2392. 	W	80.379	1	-88	-94	-90	-22	-17.86	-38.7	-66	-76.14	-51.3
2393. 	b	4.18	0	-10	66	-28	-4.9	27.72	-27.16	-5.1	38.28	-0.84
2394. 	b	4.18	0	24	4	96	6.96	2.44	0.96	17.04	1.56	95.04
2395. 	Tau	1.777	0	-50	-62	-14	-37.5	-32.24	-4.62	-12.5	-29.76	-9.38
2396. 	b	4.18	0	-2	-16	94	-0.44	-10.88	78.96	-1.56	-5.12	15.04
2397. 	Z	91.187	1	-42	22	-98	-16.38	14.96	-57.82	-25.62	7.04	-40.18
2398. 	b	4.18	0	50	4	-34	10	3.72	-13.94	40	0.28	-20.06
2399. 	Tau	1.777	0	-56	36	68	-33.6	8.28	10.2	-22.4	27.72	57.8
2400. 	b	4.18	0	-22	36	18	-1.32	15.12	7.74	-20.68	20.88	10.26
2401. 	W	80.379	1	-60	86	-18	-31.8	16.34	-7.38	-28.2	69.66	-10.62
2402. 	b	4.18	0	20	-54	-70	2	-44.82	-39.9	18	-9.18	-30.1
2403. 	W	80.379	1	-88	-16	-14	-1.76	-3.04	-10.5	-86.24	-12.96	-3.5
2404. 	b	4.18	0	6	-62	-18	1.62	-61.38	-0.54	4.38	-0.62	-17.46
2405. 	W	80.379	1	-80	66	14	-12.8	46.2	6.72	-67.2	19.8	7.28
2406. 	W	80.379	1	-96	-62	50	-43.2	-1.24	3.5	-52.8	-60.76	46.5
2407. 	Tau	1.777	0	-46	98	-94	-27.6	49	-38.54	-18.4	49	-55.46
2408. 	W	80.379	1	-68	40	-4	-32.64	32.8	-1.08	-35.36	7.2	-2.92
2409. 	b	4.18	0	-10	-96	-86	-3.7	-48.96	-70.52	-6.3	-47.04	-15.48
2410. 	b	4.18	0	20	0	-18	14.6	0	-14.04	5.4	0	-3.96
2411. 	b	4.18	0	-4	64	-46	-1.36	46.72	-33.12	-2.64	17.28	-12.88
2412. 	b	4.18	0	-26	2	64	-0.52	1.2	1.92	-25.48	0.8	62.08
2413. 	b	4.18	0	46	68	56	4.14	33.32	11.76	41.86	34.68	44.24
2414. 	b	4.18	0	-32	46	44	-29.12	42.32	16.72	-2.88	3.68	27.28
2415. 	W	80.379	1	-96	20	-94	-77.76	15.4	-9.4	-18.24	4.6	-84.6
2416. 	W	80.379	1	-82	-2	-58	-40.18	-0.74	-2.9	-41.82	-1.26	-55.1
2417. 	b	4.18	0	82	84	-24	79.54	65.52	-10.56	2.46	18.48	-13.44
2418. 	b	4.18	0	62	54	-80	59.52	35.64	-1.6	2.48	18.36	-78.4
2419. 	b	4.18	0	-2	-26	-90	-1.62	-11.44	-48.6	-0.38	-14.56	-41.4
2420. 	b	4.18	0	94	56	-12	38.54	37.52	-1.56	55.46	18.48	-10.44
2421. 	b	4.18	0	92	32	-96	79.12	7.68	-33.6	12.88	24.32	-62.4
2422. 	b	4.18	0	62	-12	8	19.22	-10.2	3.44	42.78	-1.8	4.56
2423. 	b	4.18	0	-18	34	-74	-7.56	32.64	-17.76	-10.44	1.36	-56.24
2424. 	b	4.18	0	72	-52	-30	64.08	-26	-7.2	7.92	-26	-22.8
2425. 	b	4.18	0	-38	70	-14	-33.06	61.6	-8.82	-4.94	8.4	-5.18
2426. 	b	4.18	0	-16	92	-52	-13.44	86.48	-18.72	-2.56	5.52	-33.28
2427. 	b	4.18	0	78	0	-52	50.7	0	-2.6	27.3	0	-49.4
2428. 	b	4.18	0	74	76	26	51.06	33.44	3.9	22.94	42.56	22.1
2429. 	b	4.18	0	68	88	-28	66.64	83.6	-2.8	1.36	4.4	-25.2
2430. 	b	4.18	0	30	24	-90	8.7	13.2	-22.5	21.3	10.8	-67.5
2431. 	b	4.18	0	38	-12	-70	8.36	-10.56	-70	29.64	-1.44	-0
2432. 	b	4.18	0	96	90	-80	72.96	20.7	-52.8	23.04	69.3	-27.2
2433. 	Z	91.187	1	-42	10	-50	-27.72	0.4	-44	-14.28	9.6	-6
2434. 	Tau	1.777	0	-56	76	100	-20.72	41.8	2	-35.28	34.2	98
2435. 	b	4.18	0	52	-54	32	45.24	-22.68	12.48	6.76	-31.32	19.52
2436. 	b	4.18	0	32	-92	76	24.32	-10.12	53.96	7.68	-81.88	22.04
2437. 	b	4.18	0	-26	10	-96	-1.3	0.5	-4.8	-24.7	9.5	-91.2
2438. 	b	4.18	0	74	-16	-22	41.44	-2.72	-0.88	32.56	-13.28	-21.12
2439. 	b	4.18	0	52	-78	42	26	-64.74	39.9	26	-13.26	2.1
2440. 	W	80.379	1	-90	-90	-90	-40.5	-9.9	-27	-49.5	-80.1	-63
2441. 	b	4.18	0	12	-66	-92	5.64	-26.4	-55.2	6.36	-39.6	-36.8
2442. 	b	4.18	0	0	66	90	0	27.72	74.7	0	38.28	15.3
2443. 	b	4.18	0	-10	-78	-40	-9.4	-25.74	-9.6	-0.6	-52.26	-30.4
2444. 	b	4.18	0	-6	-20	20	-4.08	-1.4	1	-1.92	-18.6	19
2445. 	b	4.18	0	72	-16	66	23.76	-1.76	54.12	48.24	-14.24	11.88
2446. 	b	4.18	0	88	-34	-52	23.76	-7.14	-35.88	64.24	-26.86	-16.12
2447. 	b	4.18	0	36	-86	-90	25.2	-24.08	-21.6	10.8	-61.92	-68.4
2448. 	b	4.18	0	-34	-78	64	-6.46	-61.62	10.88	-27.54	-16.38	53.12
2449. 	Tau	1.777	0	-46	-58	38	-34.96	-21.46	5.32	-11.04	-36.54	32.68
2450. 	b	4.18	0	40	-44	-52	14.8	-29.04	-41.08	25.2	-14.96	-10.92
2451. 	W	80.379	1	-62	58	-66	-13.64	1.16	-31.68	-48.36	56.84	-34.32
2452. 	b	4.18	0	52	-26	-72	21.32	-3.64	-51.84	30.68	-22.36	-20.16
2453. 	b	4.18	0	-26	32	58	-7.8	5.76	50.46	-18.2	26.24	7.54
2454. 	Tau	1.777	0	-56	-96	-4	-40.32	-72.96	-2.44	-15.68	-23.04	-1.56
2455. 	b	4.18	0	-18	-72	44	-12.42	-24.48	14.52	-5.58	-47.52	29.48
2456. 	Z	91.187	1	-40	-64	74	-15.6	-21.76	37.74	-24.4	-42.24	36.26
2457. 	b	4.18	0	44	52	22	39.16	3.12	11.88	4.84	48.88	10.12
2458. 	b	4.18	0	38	-32	-34	14.06	-21.44	-20.74	23.94	-10.56	-13.26
2459. 	b	4.18	0	-22	-32	2	-7.48	-1.28	1.68	-14.52	-30.72	0.32
2460. 	b	4.18	0	78	-88	8	77.22	-48.4	4.96	0.78	-39.6	3.04
2461. 	b	4.18	0	-26	34	22	-4.42	15.98	13.42	-21.58	18.02	8.58
2462. 	b	4.18	0	-32	-92	68	-3.2	-84.64	63.24	-28.8	-7.36	4.76
2463. 	b	4.18	0	98	10	24	35.28	10	18.96	62.72	0	5.04
2464. 	W	80.379	1	-66	-6	22	-46.2	-0.18	16.94	-19.8	-5.82	5.06
2465. 	W	80.379	1	-80	84	86	-33.6	67.2	2.58	-46.4	16.8	83.42
2466. 	b	4.18	0	-28	100	58	-17.92	55	13.34	-10.08	45	44.66
2467. 	b	4.18	0	40	-94	54	38.8	-10.34	3.24	1.2	-83.66	50.76
2468. 	b	4.18	0	-16	60	-94	-4	2.4	-47	-12	57.6	-47
2469. 	b	4.18	0	28	10	-54	18.76	0.4	-36.18	9.24	9.6	-17.82
2470. 	b	4.18	0	94	-78	-88	10.34	-31.2	-32.56	83.66	-46.8	-55.44
2471. 	Tau	1.777	0	-50	-92	0	-3	-44.16	0	-47	-47.84	0
2472. 	b	4.18	0	34	-92	34	27.88	-32.2	9.86	6.12	-59.8	24.14
2473. 	W	80.379	1	-78	-20	-26	-13.26	-17.2	-18.2	-64.74	-2.8	-7.8
2474. 	W	80.379	1	-88	-4	16	-13.2	-3.28	12.96	-74.8	-0.72	3.04
2475. 	b	4.18	0	64	-30	-42	19.84	-24.6	-4.2	44.16	-5.4	-37.8
2476. 	W	80.379	1	-66	72	40	-11.88	30.24	23.6	-54.12	41.76	16.4
2477. 	W	80.379	1	-70	64	62	-19.6	37.12	29.76	-50.4	26.88	32.24
2478. 	b	4.18	0	-38	64	-80	-19.76	51.2	-60	-18.24	12.8	-20
2479. 	W	80.379	1	-64	-16	18	-0.64	-15.2	13.14	-63.36	-0.8	4.86
2480. 	Z	91.187	1	-44	16	-4	-36.52	6.4	-3.92	-7.48	9.6	-0.08
2481. 	b	4.18	0	4	60	50	2.36	51.6	14.5	1.64	8.4	35.5
2482. 	W	80.379	1	-98	90	46	-48.02	39.6	26.22	-49.98	50.4	19.78
2483. 	b	4.18	0	66	-20	96	59.4	-11.2	52.8	6.6	-8.8	43.2
2484. 	b	4.18	0	18	72	-42	7.56	51.12	-25.62	10.44	20.88	-16.38
2485. 	b	4.18	0	-2	-12	14	-1.6	-5.28	5.88	-0.4	-6.72	8.12
2486. 	b	4.18	0	80	12	10	28	10.92	4.8	52	1.08	5.2
2487. 	b	4.18	0	-16	42	22	-15.52	27.3	15.4	-0.48	14.7	6.6
2488. 	b	4.18	0	60	-12	-16	48	-11.16	-6.56	12	-0.84	-9.44
2489. 	b	4.18	0	-30	82	-4	-25.2	67.24	-3.44	-4.8	14.76	-0.56
2490. 	b	4.18	0	94	30	40	26.32	17.1	13.6	67.68	12.9	26.4
2491. 	b	4.18	0	60	86	-18	28.8	75.68	-4.14	31.2	10.32	-13.86
2492. 	b	4.18	0	68	64	72	51.68	59.52	36.72	16.32	4.48	35.28
2493. 	Z	91.187	1	-44	14	-32	-11	5.04	-12.48	-33	8.96	-19.52
2494. 	b	4.18	0	-4	76	-54	-0.96	13.68	-14.04	-3.04	62.32	-39.96
2495. 	b	4.18	0	52	86	2	27.56	40.42	0.58	24.44	45.58	1.42
2496. 	Tau	1.777	0	-50	-28	-22	-46.5	-23.24	-14.52	-3.5	-4.76	-7.48
2497. 	Tau	1.777	0	-52	-64	-48	-46.8	-19.2	-48	-5.2	-44.8	-0
2498. 	b	4.18	0	6	-6	-42	1.5	-4.08	-0.84	4.5	-1.92	-41.16
2499. 	b	4.18	0	86	66	32	36.98	57.42	5.76	49.02	8.58	26.24
2500. 	b	4.18	0	80	-40	100	75.2	-6.4	58	4.8	-33.6	42
2501. 	Tau	1.777	0	-50	36	-96	-40.5	33.12	-38.4	-9.5	2.88	-57.6
2502. 	b	4.18	0	-14	74	-64	-10.08	50.32	-58.24	-3.92	23.68	-5.76
2503. 	b	4.18	0	88	-68	16	44.88	-35.36	11.68	43.12	-32.64	4.32
2504. 	b	4.18	0	62	84	-20	46.5	63	-19.8	15.5	21	-0.2
2505. 	b	4.18	0	44	36	82	4.84	6.48	71.34	39.16	29.52	10.66
2506. 	b	4.18	0	2	4	46	1.96	3.96	9.66	0.04	0.04	36.34
2507. 	b	4.18	0	50	50	98	19	46	5.88	31	4	92.12
2508. 	W	80.379	1	-78	-64	74	-56.16	-49.92	51.8	-21.84	-14.08	22.2
2509. 	b	4.18	0	96	98	-58	18.24	48.02	-9.86	77.76	49.98	-48.14
2510. 	b	4.18	0	-24	84	-88	-12.96	70.56	-21.12	-11.04	13.44	-66.88
2511. 	b	4.18	0	44	56	40	4.84	31.92	34.4	39.16	24.08	5.6
2512. 	W	80.379	1	-62	-2	-66	-21.08	-0.1	-7.92	-40.92	-1.9	-58.08
2513. 	b	4.18	0	8	68	-52	7.68	13.6	-24.96	0.32	54.4	-27.04
2514. 	W	80.379	1	-78	14	72	-3.9	12.74	72	-74.1	1.26	0
2515. 	b	4.18	0	-32	-90	-76	-24.64	-16.2	-39.52	-7.36	-73.8	-36.48
2516. 	b	4.18	0	92	-60	-4	33.12	-29.4	-0.6	58.88	-30.6	-3.4
2517. 	W	80.379	1	-90	82	100	-42.3	45.1	39	-47.7	36.9	61
2518. 	b	4.18	0	54	-64	4	18.9	-0.64	0.4	35.1	-63.36	3.6
2519. 	b	4.18	0	-28	-2	-70	-0.28	-0.28	-63	-27.72	-1.72	-7
2520. 	b	4.18	0	-6	10	-22	-2.04	1.1	-14.52	-3.96	8.9	-7.48
2521. 	b	4.18	0	-30	-98	-80	-15	-49.98	-36	-15	-48.02	-44
2522. 	W	80.379	1	-98	-72	80	-71.54	-0.72	65.6	-26.46	-71.28	14.4
